No.,Object Name,RA,Dec,Object Type,cz (Velocity),Redshift (z),z flag,Reference,Note,Photometry,Position,Redshift,Diameter,Distances,Classification,Images,Spectra
134,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040390-1153408</a>",160.162333,-11.894667,G,211594,0.705800,UUN,3,0,24,2,1,0,0,0,0,0
135,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040391-1155167</a>",160.162958,-11.921306,G,229641,0.766000,UUN,7,0,27,2,1,0,0,0,0,0
136,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J104039.17-115738.4</a>",160.163042,-11.960722,G,189199,0.631100,UUN,4,0,38,3,1,0,0,0,0,0
137,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040393-1154199</a>",160.163708,-11.905528,G,226493,0.755500,UUN,3,0,24,2,1,0,0,0,0,0
138,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040393-1157378</a>",160.163875,-11.960500,G,156222,0.521100,UUN,3,0,26,2,1,0,0,0,0,0
139,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J104039.54-115518.4</a>",160.164833,-11.921750,G,211234,0.704600,UUN,9,0,39,3,1,0,0,0,0,0
140,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040398-1154056</a>",160.165667,-11.901556,G,211174,0.704400,UUN,3,0,24,2,1,0,0,0,0,0
141,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040399-1153543</a>",160.166083,-11.898417,G,211623,0.705900,UUN,4,0,24,2,1,0,0,0,0,0
142,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040399-1157135</a>",160.166208,-11.953750,G,189109,0.630800,UUN,5,0,27,2,1,0,0,0,0,0
143,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040400-1154577</a>",160.166833,-11.916028,*,,,,3,0,26,2,0,0,0,0,0,0
144,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J104040.07-115750.9</a>",160.166875,-11.964083,G,187160,0.624300,UUN,4,0,38,3,1,0,0,0,0,0
145,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J104040.12-115418.8</a>",160.167292,-11.905194,*,,,,3,0,38,3,0,0,0,0,0,0
146,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040402-1154295</a>",160.167375,-11.908194,G,288910,0.963700,UUN,4,0,26,2,1,0,0,0,0,0
147,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040402-1155587</a>",160.167583,-11.932972,G,210784,0.703100,UUN,7,0,27,2,1,0,0,0,0,0
148,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040403-1156042</a>",160.167792,-11.934500,G,210454,0.702000,UUN,9,0,28,2,1,0,0,0,0,0
149,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J104040.67-115455.5</a>",160.169458,-11.915583,*,,,,3,0,38,3,0,0,0,0,0,0
150,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040407-1156468</a>",160.169500,-11.946333,G,271522,0.905700,UUN,3,0,26,2,1,0,0,0,0,0
151,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040408-1156274</a>",160.169958,-11.940944,G,161678,0.539300,UUN,3,0,26,2,1,0,0,0,0,0
152,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040409-1155272</a>",160.170500,-11.924222,G,187280,0.624700,UUN,5,0,25,2,1,0,0,0,0,0
153,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J104040.92-115723.1</a>",160.170542,-11.956389,G,189349,0.631600,UUN,6,0,38,3,1,0,0,0,0,0
154,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040409-1156282</a>",160.170583,-11.941167,G,209765,0.699700,UUN,5,0,27,2,1,0,0,0,0,0
155,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040410-1156345</a>",160.170708,-11.942917,G,210125,0.700900,UUN,7,0,27,2,1,0,0,0,0,0
156,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040410-1152550</a>",160.170917,-11.881944,G,287051,0.957500,UUN,4,0,24,2,1,0,0,0,0,0
157,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040410-1157444</a>",160.170958,-11.962333,G,189859,0.633300,UUN,3,0,24,2,1,0,0,0,0,0
158,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J104041.07-115612.8</a>",160.171000,-11.937056,G,188959,0.630300,UUN,6,0,37,3,1,0,0,0,0,0
159,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040411-1153557</a>",160.171167,-11.898806,*,,,,3,0,25,2,0,0,0,0,0,0
160,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J104041.13-115520.3</a>",160.171375,-11.922139,*,,,,3,0,43,4,0,0,0,0,0,0
161,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040414-1154376</a>",160.172375,-11.910444,G,211474,0.705400,UUN,3,0,24,2,1,0,0,0,0,0
162,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040415-1156559</a>",160.172917,-11.948861,G,210065,0.700700,UUN,6,0,27,2,1,0,0,0,0,0
163,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040415-1156207</a>",160.173000,-11.939083,G,187070,0.624000,UUN,5,0,16,1,1,0,0,0,0,0
164,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040416-1155083</a>",160.173500,-11.918972,G,172531,0.575500,UUN,4,0,25,2,1,0,0,0,0,0
165,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040417-1155255</a>",160.173917,-11.923750,G,,,,2,0,24,2,0,0,0,0,0,0
166,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040418-1155229</a>",160.174250,-11.923028,G,,,,2,0,26,2,0,0,0,0,0,0
167,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040419-1155198</a>",160.174667,-11.922167,G,221487,0.738800,UUN,6,0,26,2,1,0,0,0,0,0
168,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040420-1155092</a>",160.175167,-11.919222,G,176128,0.587500,UUN,5,0,17,1,1,0,0,0,0,0
169,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040421-1155113</a>",160.175292,-11.919806,G,302700,1.009700,UUN?,3,0,26,2,1,0,0,0,0,0
170,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040421-1157094</a>",160.175583,-11.952611,G,189529,0.632200,UUN,4,0,25,2,1,0,0,0,0,0
171,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J104042.13-115442.2</a>",160.175625,-11.911583,G,228232,0.761300,UUN,5,0,38,3,1,0,0,0,0,0
172,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040422-1155272</a>",160.175708,-11.924222,G,233748,0.779700,UUN,4,0,25,2,1,0,0,0,0,0
173,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040424-1154443</a>",160.176667,-11.912306,G,228262,0.761400,UUN,5,0,26,2,1,0,0,0,0,0
174,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J104043.27-115812.2</a>",160.180458,-11.969944,G,228592,0.762500,UUN,4,0,38,3,1,0,0,0,0,0
175,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J104043.33-115727.0</a>",160.180708,-11.957444,G,259081,0.864200,UUN,4,0,38,3,1,0,0,0,0,0
176,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J104043.65-115409.3</a>",160.182000,-11.902556,G,148337,0.494800,UUN,3,0,38,3,1,0,0,0,0,0
177,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040441-1153440</a>",160.183625,-11.895556,G,112392,0.374900,UUN,3,0,24,2,1,0,0,0,0,0
178,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040442-1152389</a>",160.183958,-11.877472,*,,,,3,0,16,1,0,0,0,0,0,0
179,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040442-1153567</a>",160.184250,-11.899083,G,232999,0.777200,UUN,3,0,24,2,1,0,0,0,0,0
180,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J104044.33-115806.0</a>",160.184583,-11.967917,G,189379,0.631700,UUN,5,0,38,3,1,0,0,0,0,0
181,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040447-1157273</a>",160.186458,-11.957583,*,,,,3,0,24,2,0,0,0,0,0,0
182,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040449-1152451</a>",160.187083,-11.879194,G,188749,0.629600,UUN?,3,0,16,1,1,0,0,0,0,0
183,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040449-1153344</a>",160.187167,-11.892889,G,228142,0.761000,UUN,4,0,26,2,1,0,0,0,0,0
184,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040449-1152360</a>",160.187208,-11.876667,G,259171,0.864500,UUN,4,0,16,1,1,0,0,0,0,0
185,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040450-1157173</a>",160.187542,-11.954806,*,,,,3,0,24,2,0,0,0,0,0,0
186,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J104045.76-115539.1</a>",160.190708,-11.927500,G,73989,0.246800,UUN,3,0,38,3,1,0,0,0,0,0
187,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J104045.82-115736.0</a>",160.190917,-11.959917,*,,,,3,0,38,3,0,0,0,0,0,0
188,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J104045.94-115457.6</a>",160.191708,-11.915944,G,287711,0.959700,UUN,3,0,38,3,1,0,0,0,0,0
189,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040460-1154260</a>",160.191792,-11.907222,G,210724,0.702900,UUN,3,0,24,2,1,0,0,0,0,0
190,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J104046.70-115814.7</a>",160.194458,-11.970722,G,184762,0.616300,UUN,3,0,38,3,1,0,0,0,0,0
191,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J104046.72-115404.4</a>",160.194708,-11.901139,G,234468,0.782100,UUN,6,0,38,3,1,0,0,0,0,0
192,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040468-1154539</a>",160.194792,-11.914972,G,164466,0.548600,UUN,3,0,24,2,1,0,0,0,0,0
193,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J104046.85-115230.0</a>",160.195417,-11.875000,G,,,,3,0,28,2,0,0,0,0,0,0
194,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040469-1152213</a>",160.195500,-11.872583,G,253954,0.847100,UUN,3,0,16,1,1,0,0,0,0,0
195,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040471-1155145</a>",160.196083,-11.920694,G,199572,0.665700,UUN,3,0,26,2,1,0,0,0,0,0
196,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040471-1153262</a>",160.196208,-11.890611,G,233598,0.779200,UUN,6,0,26,2,1,0,0,0,0,0
197,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040472-1152537</a>",160.196458,-11.881583,G,160749,0.536200,UUN,3,0,16,1,1,0,0,0,0,0
198,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040473-1153298</a>",160.196875,-11.891611,G,252635,0.842700,UUN,4,0,26,2,1,0,0,0,0,0
199,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040474-1155470</a>",160.197625,-11.929722,G,212193,0.707800,UUN,3,0,24,2,1,0,0,0,0,0
200,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040475-1155247</a>",160.197917,-11.923528,G,172291,0.574700,UUN,3,0,24,2,1,0,0,0,0,0
201,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040476-1158184</a>",160.198250,-11.971778,G,185002,0.617100,UUN,8,0,26,2,1,0,0,0,0,0
202,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040476-1154206</a>",160.198417,-11.905722,G,141232,0.471100,UUN,3,0,24,2,1,0,0,0,0,0
203,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040478-1158275</a>",160.199208,-11.974306,G,,,,3,0,24,2,0,0,0,0,0,0
204,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040480-1152408</a>",160.199958,-11.878000,G,160509,0.535400,UUN,4,0,16,1,1,0,0,0,0,0
205,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040483-1155385</a>",160.201083,-11.927361,G,,,,3,0,26,2,0,0,0,0,0,0
206,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040483-1156427</a>",160.201458,-11.945194,G,189739,0.632900,UUN,4,0,24,2,1,0,0,0,0,0
207,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040484-1156307</a>",160.201875,-11.941861,G,316221,1.054800,UUN,3,0,26,2,1,0,0,0,0,0
208,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040487-1157041</a>",160.202792,-11.951139,G,160929,0.536800,UUN,3,0,16,1,1,0,0,0,0,0
209,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040488-1157059</a>",160.203333,-11.951639,G,189619,0.632500,UUN,3,0,24,2,1,0,0,0,0,0
210,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040488-1158287</a>",160.203500,-11.974639,G,233808,0.779900,UUN,3,0,24,2,1,0,0,0,0,0
211,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040489-1154498</a>",160.203583,-11.913833,*,,,,3,0,24,2,0,0,0,0,0,0
212,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040492-1156399</a>",160.204833,-11.944417,G,155682,0.519300,UUN,4,0,24,2,1,0,0,0,0,0
213,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040493-1152154</a>",160.205333,-11.870944,G,196664,0.656000,UUN,4,0,16,1,1,0,0,0,0,0
214,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040493-1152192</a>",160.205375,-11.872000,G,,,,3,0,16,1,0,0,0,0,0,0
215,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040494-1157385</a>",160.205833,-11.960694,G,160749,0.536200,UUN?,4,0,26,2,1,0,0,0,0,0
216,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J104049.63-115652.2</a>",160.206708,-11.947500,G,108705,0.362600,UUN,3,0,38,3,1,0,0,0,0,0
217,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040499-1154420</a>",160.207958,-11.911667,*,314063,1.047600,UUN,3,0,26,2,1,0,0,0,0,0
218,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J104049.90-115616.6</a>",160.208000,-11.937917,G,73959,0.246700,UUN,3,0,38,3,1,0,0,0,0,0
219,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040501-1153078</a>",160.208833,-11.885500,G,160449,0.535200,UUN,3,0,16,1,1,0,0,0,0,0
220,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J104050.41-115805.5</a>",160.210000,-11.968306,G,570,0.001900,UUN?,3,0,38,4,1,0,0,0,0,0
221,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040505-1158184</a>",160.210458,-11.971778,*,,,,3,0,16,1,0,0,0,0,0,0
222,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1040517-1153222</a>",160.215583,-11.889500,G,274220,0.914700,UUN,4,0,16,1,1,0,0,0,0,0
223,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105413.32-114520.5</a>",163.555542,-11.755528,G,260640,0.869400,UUN,3,0,28,2,1,0,0,0,0,0
224,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054134-1145007</a>",163.555708,-11.750194,G,260400,0.868600,UUN,3,0,16,1,1,0,0,0,0,0
225,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054135-1145342</a>",163.556250,-11.759500,*,,,,3,0,16,1,0,0,0,0,0,0
226,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105414.24-114451.1</a>",163.559417,-11.747306,G,119197,0.397600,UUN,4,0,28,2,1,0,0,0,0,0
227,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054146-1144382</a>",163.560875,-11.743944,G,136585,0.455600,UUN,3,0,16,1,1,0,0,0,0,0
228,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054155-1147102</a>",163.564458,-11.786167,G,121746,0.406100,UUN,3,0,26,2,1,0,0,0,0,0
229,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054155-1149059</a>",163.564625,-11.818306,G,114761,0.382800,UUN,3,0,16,1,1,0,0,0,0,0
230,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054165-1150069</a>",163.568667,-11.835250,G,66464,0.221700,UUN,3,0,22,2,1,0,0,0,0,0
231,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054166-1150093</a>",163.569125,-11.835917,*,,,,3,0,16,1,0,0,0,0,0,0
232,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105416.94-114900.6</a>",163.570625,-11.816806,G,119048,0.397100,UUN,3,0,28,2,1,0,0,0,0,0
233,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105417.12-114735.9</a>",163.571250,-11.793111,G,,,,3,0,38,3,0,0,0,0,0,0
234,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105417.42-114534.7</a>",163.572667,-11.759611,G,156012,0.520400,UUN,5,0,38,3,1,0,0,0,0,0
235,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105417.75-114731.7</a>",163.574000,-11.792028,G,116709,0.389300,UUN,3,0,38,3,1,0,0,0,0,0
236,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054180-1150249</a>",163.575000,-11.840250,*,,,,3,0,18,2,0,0,0,0,0,0
237,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054181-1147108</a>",163.575583,-11.786333,G,211024,0.703900,UUN,3,0,24,2,1,0,0,0,0,0
238,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105418.30-114439.0</a>",163.576333,-11.743972,*,,,,3,0,42,4,0,0,0,0,0,0
239,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054184-1144447</a>",163.576458,-11.745750,G,297454,0.992200,UUN,3,0,24,2,1,0,0,0,0,0
240,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105418.54-114851.4</a>",163.577292,-11.813944,*,,,,3,0,32,3,0,0,0,0,0,0
241,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054187-1144271</a>",163.577958,-11.740861,G,155862,0.519900,UUN,3,0,24,2,1,0,0,0,0,0
242,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054188-1145077</a>",163.578375,-11.752139,G,21045,0.070200,UUN,3,0,26,2,1,0,0,0,0,0
243,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105419.35-114518.8</a>",163.580708,-11.755000,G,156102,0.520700,UUN,5,0,38,3,1,0,0,0,0,0
244,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054194-1144275</a>",163.580875,-11.740972,*,,,,3,0,26,2,0,0,0,0,0,0
245,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105419.40-114700.8</a>",163.580917,-11.783528,G,22904,0.076400,UUN,4,0,38,3,1,0,0,0,0,0
246,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105419.48-114433.7</a>",163.581167,-11.742806,G,28330,0.094500,UUN,3,0,42,4,1,0,0,0,0,0
247,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105419.73-114528.5</a>",163.582250,-11.757833,G,183683,0.612700,UUN,5,0,38,3,1,0,0,0,0,0
248,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054198-1146337</a>",163.582375,-11.776028,G,209015,0.697200,UUN,6,0,26,2,1,0,0,0,0,0
249,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054199-1146065</a>",163.583083,-11.768472,G,207486,0.692100,UUN,4,0,16,1,1,0,0,0,0,0
250,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054202-1145197</a>",163.584208,-11.755472,G,220048,0.734000,UUN,3,0,24,2,1,0,0,0,0,0
251,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054203-1145154</a>",163.584708,-11.754278,G,,,,3,0,24,2,0,0,0,0,0,0
252,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105420.53-114428.2</a>",163.585708,-11.741222,G,217499,0.725500,UUN,5,0,38,3,1,0,0,0,0,0
253,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054207-1148130</a>",163.586208,-11.803611,G,209735,0.699600,UUN,6,0,24,2,1,0,0,0,0,0
254,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054207-1150185</a>",163.586417,-11.838472,*,,,,3,0,16,1,0,0,0,0,0,0
255,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054208-1144578</a>",163.586875,-11.749389,G,208895,0.696800,UUN,3,0,26,2,1,0,0,0,0,0
256,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105420.91-114514.4</a>",163.587167,-11.753917,G,210454,0.702000,UUN,4,0,38,3,1,0,0,0,0,0
257,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054215-1145125</a>",163.589500,-11.753472,G,210005,0.700500,UUN,4,0,24,2,1,0,0,0,0,0
258,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054218-1145596</a>",163.590792,-11.766556,G,183293,0.611400,UUN,3,0,24,2,1,0,0,0,0,0
259,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054218-1146469</a>",163.591000,-11.779694,G,98092,0.327200,UUN,3,0,26,2,1,0,0,0,0,0
260,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054219-1147239</a>",163.591250,-11.789972,G,159040,0.530500,UUN,3,0,24,2,1,0,0,0,0,0
261,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105422.37-114746.4</a>",163.592958,-11.796111,G,258841,0.863400,UUN,5,0,38,3,1,0,0,0,0,0
262,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105423.24-114853.9</a>",163.596875,-11.814917,G,259380,0.865200,UUN,4,0,38,3,1,0,0,0,0,0
263,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054233-1149407</a>",163.597042,-11.827972,G,73359,0.244700,UUN,3,0,16,1,1,0,0,0,0,0
264,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105423.35-114603.0</a>",163.597292,-11.767333,G,209255,0.698000,UUN,5,0,38,3,1,0,0,0,0,0
265,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J105423.52-114503.2</a>",163.598042,-11.750778,G,183653,0.612600,UUN,4,0,38,3,1,0,0,0,0,0
266,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">EDCSN J1054236-1149453</a>",163.598167,-11.829250,G,198732,0.662900,UUN,4,0,16,1,1,0,0,0,0,0
